state_code,ds_name,as_name,block_name
MP,BHOPAL RURAL,HUZUR,TUMDA
MP,BHOPAL RURAL,HUZUR,RATIBAD
MP,BHOPAL RURAL,HUZUR,MAA KANKALI
MP,BHOPAL RURAL,HUZUR,SUKHI SEWANIA
MP,SEHORE,BUDHNI,BUDHNI
MP,SEHORE,BUDHNI,GOPALPUR
MP,SEHORE,BUDHNI,LADKUI
MP,SEHORE,BUDHNI,BHERUNDA(NASRULLAGANJ)
MP,SEHORE,BUDHNI,SAHGANJ
MP,SEHORE,BUDHNI,REHTI
MP,SEHORE,ASHTA,ASHTA
MP,SEHORE,ASHTA,SHAHAR CONGRESS ASHTA
MP,SEHORE,ASHTA,JAWAR
MP,SEHORE,ASHTA,SHAHAR CONGRESS JAWAR
MP,SEHORE,ASHTA,SIDDHIGANJ
MP,SEHORE,ASHTA,KOTHRI
MP,SEHORE,ICHHAWAR,ICHHAWAR
MP,SEHORE,ICHHAWAR,BILKISGANJ
MP,SEHORE,ICHHAWAR,SONDA
MP,SEHORE,ICHHAWAR,BIRJIS NAGAR
MP,SEHORE,SEHORE,SEHORE SHAHAR  NAGAR
MP,SEHORE,SEHORE,DOURHA
MP,SEHORE,SEHORE,SHYAMPUR
MP,SEHORE,SEHORE,AHMAD PUR
MP,RAJGARH,NARSINGHGARH,NARSINGHGARH
MP,RAJGARH,NARSINGHGARH,KURAWAR
MP,RAJGARH,NARSINGHGARH,TALEN
MP,RAJGARH,BIAORA,BYAWARA
MP,RAJGARH,BIAORA,SUTHALIYA
MP,RAJGARH,BIAORA,GADIYA
MP,RAJGARH,BIAORA,PIPALHELA
MP,RAJGARH,RAJGARH,KHUJNER
MP,RAJGARH,RAJGARH,RAJGARH
MP,RAJGARH,RAJGARH,KALIPEETH
MP,RAJGARH,RAJGARH,BHOJPUR
MP,RAJGARH,KHILCHIPUR,KHICHIPUR
MP,RAJGARH,KHILCHIPUR,CHHAPIHEDA
MP,RAJGARH,KHILCHIPUR,JEERAPUR
MP,RAJGARH,KHILCHIPUR,MACHALPUR
MP,RAJGARH,SARANGPUR(ST),SARANGPUR
MP,RAJGARH,SARANGPUR(ST),PACHOURE
MP,RAJGARH,SARANGPUR(ST),NAGAR SARANGPUR
MP,RAJGARH,SARANGPUR(ST),SANDAWATA
MP,RAJGARH,SARANGPUR(ST),UDANKHERI
MP,AGAR MALWA,SUSNER,SOYATKALA
MP,AGAR MALWA,SUSNER,SUSNER
MP,AGAR MALWA,SUSNER,NALKHEDA
MP,AGAR MALWA,SUSNER,BADAGAON NAVEEN
MP,AGAR MALWA,AGAR,AGAR MALWA
MP,AGAR MALWA,AGAR,BAROD
MP,AGAR MALWA,AGAR,KANAD
MP,AGAR MALWA,AGAR,BIJANAGARI
MP,SHAJAPUR,SHAJAPUR,MAKSI
MP,SHAJAPUR,SHAJAPUR,MOMAN BARODIYA
MP,SHAJAPUR,SHAJAPUR,SHAJAPUR
MP,SHAJAPUR,SHAJAPUR,BERCHHA
MP,SHAJAPUR,SHUJALPUR,SUJALPUR
MP,SHAJAPUR,SHUJALPUR,GULANA
MP,SHAJAPUR,SHUJALPUR,AKODIYA
MP,SHAJAPUR,SHUJALPUR,SUNDERSEE
MP,SHAJAPUR,SHUJALPUR,SALSALAI
MP,SHAJAPUR,KALAPIPAL,ARANYAKALA
MP,SHAJAPUR,KALAPIPAL,KALAPIPAL
MP,SHAJAPUR,KALAPIPAL,KHOKRA
MP,SHAJAPUR,KALAPIPAL,POLAY
MP,DEWAS,SONKATCH,SONKATCHH
MP,DEWAS,SONKATCH,BHOURANSHA
MP,DEWAS,SONKATCH,TONK KHURD
MP,DEWAS,SONKATCH,PIPALRAWA
MP,DEWAS,SONKATCH,CHOUWARADHIRA
MP,DEWAS,DEWAS,DEWAS BLCOK 01
MP,DEWAS,DEWAS,DEWAS SAHAR BLOCK - 2
MP,DEWAS,DEWAS,DEWAS GRAMIN
MP,DEWAS,DEWAS,BLOCK 3
MP,DEWAS,DEWAS,BLOCK 4
MP,DEWAS,HATPIPLIYA,HAT PIPLYA
MP,DEWAS,HATPIPLIYA,BAROTHA
MP,DEWAS,HATPIPLIYA,CHHIPRA
MP,DEWAS,KHATEGAON,KANNOD
MP,DEWAS,KHATEGAON,HARANGAON
MP,DEWAS,KHATEGAON,KHATEGAON
MP,DEWAS,KHATEGAON,AJNAS
MP,DEWAS,BAGLI,BAGALI
MP,DEWAS,BAGLI,SATWAS
MP,DEWAS,BAGLI,KANTAFOD
MP,DEWAS,BAGLI,UDAYNAGAR
MP,KHANDWA,MANDHATA,PUNASA
MP,KHANDWA,MANDHATA,BALDI KILLOD
MP,KHANDWA,MANDHATA,OMKARESHWAR
MP,KHANDWA,MANDHATA,MUNDI
MP,KHANDWA,HARSHUD,HARSUD
MP,KHANDWA,HARSHUD,KHALWA
MP,KHANDWA,KHANDWA,KHANDWA SAHAR
MP,KHANDWA,KHANDWA,KHANDWA DAKSHIN
MP,KHANDWA,KHANDWA,KHANDWA GRAMIN
MP,KHANDWA,KHANDWA,JAWAR
MP,KHANDWA,KHANDWA,AMALPURA
MP,KHANDWA,KHANDWA,KHANDWA DAKSHIN
MP,KHANDWA,PANDHANA,PANDHANA
MP,KHANDWA,PANDHANA,SHAHAR CONGRESS PANDHANA
MP,KHANDWA,PANDHANA,CHHEGAON MAKHAN
MP,KHANDWA,PANDHANA,SINGOT
MP,BURHANPUR,BURHANPUR,PASCHIM BLOCK
MP,BURHANPUR,BURHANPUR,PURV BLOCK
MP,BURHANPUR,BURHANPUR,NAGAR SHAHPUR
MP,BURHANPUR,BURHANPUR,BURHANPUR GRAMIN
MP,BURHANPUR,NEPANAGAR,KHAKNAR
MP,BURHANPUR,NEPANAGAR,NAWRA
MP,BURHANPUR,NEPANAGAR,DARYAPUR SAROLA
MP,BURHANPUR,NEPANAGAR,DHULKOT
MP,BURHANPUR,NEPANAGAR,DEDTALAI
MP,BURHANPUR,BURHANPUR,BAHADURPUR
MP,BURHANPUR,BURHANPUR,SHAHPUR
MP,BURHANPUR,NEPANAGAR,NAGAR NEPANAGAR
MP,KHARGONE,BHIKANGAON(ST),BHIKANGAON
MP,KHARGONE,BHIKANGAON(ST),JHIRNYA
MP,KHARGONE,BHIKANGAON(ST),KALDHA
MP,KHARGONE,BHIKANGAON(ST),TITRANYA
MP,KHARGONE,BHIKANGAON(ST),ABHAPURI
MP,KHARGONE,BADWAH,BADWAHA
MP,KHARGONE,BADWAH,BADWAH SHAHAR
MP,KHARGONE,BADWAH,SANAWAD
MP,KHARGONE,BADWAH,BEDIA
MP,KHARGONE,MAHESHWAR(SC),MAHESHWAR
MP,KHARGONE,MAHESHWAR(SC),KARHI
MP,KHARGONE,MAHESHWAR(SC),GULAWAD
MP,KHARGONE,MAHESHWAR(SC),WALWADA
MP,KHARGONE,KASRAWAD,KASRAWAD
MP,KHARGONE,KASRAWAD,MULWAN
MP,KHARGONE,KASRAWAD,BALKWADA
MP,KHARGONE,KASRAWAD,MAGAR KHERI
MP,KHARGONE,KASRAWAD,AHIRKHERA
MP,KHARGONE,KHARGONE,KHARGON SAHAR
MP,KHARGONE,KHARGONE,KHARGON GRAMIN
MP,KHARGONE,KHARGONE,GOGAWA
MP,KHARGONE,BHAGWANPURA(ST),BHAGWANPURA
MP,KHARGONE,BHAGWANPURA(ST),SEGOAN
MP,KHARGONE,BHAGWANPURA(ST),SIRVEL
MP,KHARGONE,BHAGWANPURA(ST),BISTAN
MP,BADWANI,SENDHWA(ST),SENDHWA
MP,BADWANI,SENDHWA(ST),VARLA
MP,BADWANI,SENDHWA(ST),DHAVLI
MP,BADWANI,SENDHWA(ST),BALWADI
MP,BADWANI,SENDHWA(ST),CHACHRIYA
MP,BADWANI,SENDHWA(ST),DHANORA
MP,BADWANI,RAJPUR(ST),RAJPUR
MP,BADWANI,RAJPUR(ST),THIKARI
MP,BADWANI,RAJPUR(ST),ANJAD
MP,BADWANI,RAJPUR(ST),OJHAR
MP,BADWANI,PANSEMAL,PANSEMAL
MP,BADWANI,PANSEMAL,KHETIYA
MP,BADWANI,PANSEMAL,NIWALI
MP,BADWANI,PANSEMAL,PALSUD
MP,BADWANI,PANSEMAL,BEEJANAGAR
MP,BADWANI,BADWANI(ST),BADWANI
MP,BADWANI,BADWANI(ST),PATTI
MP,BADWANI,BADWANI(ST),SILAVAD
MP,BADWANI,BADWANI(ST),BOKRATA
MP,ALIRAJPUR,ALIRAJPUR(ST),CHANDPUR (KATTIWARA )
MP,ALIRAJPUR,ALIRAJPUR(ST),ALIRAJPUR
MP,ALIRAJPUR,ALIRAJPUR(ST),SONDWA
MP,ALIRAJPUR,ALIRAJPUR(ST),CHAKTALA
MP,ALIRAJPUR,JOBAT,CHANDRA SEKHAR AZAD
MP,ALIRAJPUR,JOBAT,UDAYGARH
MP,ALIRAJPUR,JOBAT,JOBAT
MP,ALIRAJPUR,JOBAT,KATTHIWADA
MP,ALIRAJPUR,JOBAT,AAMBUA
MP,ALIRAJPUR,JOBAT,BARJHAR
MP,JHABUA,JHABUA(ST),JHABUA
MP,JHABUA,JHABUA(ST),JHABUA SHAHAR
MP,JHABUA,JHABUA(ST),RANAPUR
MP,JHABUA,JHABUA(ST),RANAPUR SHAHAR
MP,JHABUA,JHABUA(ST),KALYANPURA
MP,JHABUA,JHABUA(ST),KUNDANPUR
MP,JHABUA,JHABUA(ST),MADRANI
MP,JHABUA,JHABUA(ST),BORI
MP,JHABUA,THANDLA(ST),THANDLA
MP,JHABUA,THANDLA(ST),SHAHAR CONGRESS THANDLA
MP,JHABUA,THANDLA(ST),KHAWASA
MP,JHABUA,THANDLA(ST),MEGHNAGAR
MP,JHABUA,THANDLA(ST),KAKANWANI
MP,JHABUA,PETLAWAD(SC),PETLAWAD
MP,JHABUA,PETLAWAD(SC),RAMA
MP,JHABUA,PETLAWAD(SC),SARANGI
MP,JHABUA,PETLAWAD(SC),JHAKNAWAR
MP,DHAR,SARDARPUR ST,SARDARPUR
MP,DHAR,SARDARPUR ST,AMJHARA
MP,DHAR,SARDARPUR ST,DASAI
MP,DHAR,GANDHWANI(ST),GANDHWANI
MP,DHAR,GANDHWANI(ST),BAG
MP,DHAR,GANDHWANI(ST),JEERAVAD
MP,DHAR,GANDHWANI(ST),NARWALI
MP,DHAR,KUKSHI(ST),KUKSHI
MP,DHAR,KUKSHI(ST),DAHI
MP,DHAR,KUKSHI(ST),NISARPUR
MP,DHAR,MANAWAR(ST),MANAWAR
MP,DHAR,MANAWAR(ST),PRESIDNT NAGAR CONGRESS
MP,DHAR,MANAWAR(ST),UMARBAN
MP,DHAR,DHARAMPURI(ST),DHARAMPURI
MP,DHAR,DHARAMPURI(ST),NAGAR CONGRESS  DHARAMPURI
MP,DHAR,DHARAMPURI(ST),DHAMNOD
MP,DHAR,DHARAMPURI(ST),NAGAR CONGRESS DHAMNOD
MP,DHAR,DHARAMPURI(ST),NALCHHA
MP,DHAR,DHAR,DHAR
MP,DHAR,DHAR,TIRLA
MP,DHAR,DHAR,DIGTHAN
MP,DHAR,DHAR,SHAHAR     DHAR
MP,DHAR,DHAR,SHAHAR     PITHAMPUR
MP,DHAR,BADNAWAR,BADNAWAR
MP,DHAR,BADNAWAR,KANVAN
MP,DHAR,BADNAWAR,KESUR
MP,INDORE RURAL,DEPALPUR,DEPALPUR
MP,INDORE RURAL,DEPALPUR,GOUTAMPURA
MP,INDORE RURAL,DEPALPUR,BETMA
MP,INDORE RURAL,DEPALPUR,HATOOD
MP,INDORE URBAN,INDORE-1,BLOCK 1
MP,INDORE URBAN,INDORE-1,BLOCK 2
MP,INDORE URBAN,INDORE-1,BLOCK 3
MP,INDORE URBAN,INDORE-1,BLOCK 4
MP,INDORE URBAN,INDORE-1,BLOCK 5
MP,INDORE URBAN,INDORE-2,BLOCK 6
MP,INDORE URBAN,INDORE-2,BLOCK 7
MP,INDORE URBAN,INDORE-2,BLOCK 8
MP,INDORE URBAN,INDORE-2,BLOCK 9
MP,INDORE URBAN,INDORE-2,BLOCK 10
MP,INDORE URBAN,INDORE-3,BLOCK 11
MP,INDORE URBAN,INDORE-3,BLOCK 12
MP,INDORE URBAN,INDORE-3,BLOCK 13
MP,INDORE URBAN,INDORE-4,BLOCK 14
MP,INDORE URBAN,INDORE-4,BLOCK 15
MP,INDORE URBAN,INDORE-4,BLOCK 16
MP,INDORE URBAN,INDORE-4,BLOCK 17
MP,INDORE URBAN,INDORE-5,BLOCK 18
MP,INDORE URBAN,INDORE-5,BLOCK 19
MP,INDORE URBAN,INDORE-5,BLOCK 20
MP,INDORE URBAN,INDORE-5,BLOCK 21
MP,INDORE URBAN,INDORE-5,BLOCK 22
MP,INDORE RURAL,DR.A. NAGAR MHOW,MAHU SAHAR
MP,INDORE RURAL,DR.A. NAGAR MHOW,MAHU GRAMIN
MP,INDORE RURAL,DR.A. NAGAR MHOW,MANPUR
MP,INDORE RURAL,DR.A. NAGAR MHOW,SIMROUL
MP,INDORE RURAL,DR.A. NAGAR MHOW,MHOW VILLAGE
MP,INDORE RURAL,RAU,P RAU
MP,INDORE RURAL,RAU,LAXMAN CHOUHAN BLOCK 24
MP,INDORE RURAL,RAU,RALAMANDAL
MP,INDORE RURAL,RAU,RAMCHANDRA VERMA
MP,INDORE RURAL,SANWER(SC),SHIPRA
MP,INDORE RURAL,SANWER(SC),SANWER
MP,INDORE RURAL,SANWER(SC),NAGAR     SANWER
MP,INDORE RURAL,SANWER(SC),KHUDEL
MP,INDORE RURAL,SANWER(SC),PALIA
MP,UJJAIN,NAGDA KHACHROD,NAGDA GRAMIN
MP,UJJAIN,NAGDA KHACHROD,KHACHROUD
MP,UJJAIN,NAGDA KHACHROD,NAGDA SAHAR
MP,UJJAIN,MAHIDPUR,MAHIDPUR
MP,UJJAIN,MAHIDPUR,JHARDA
MP,UJJAIN,MAHIDPUR,GOGAPUR
MP,UJJAIN,TARANA(SC),TARANA
MP,UJJAIN,TARANA(SC),MAKDON
MP,UJJAIN,TARANA(SC),KAYTHA
MP,UJJAIN,GHATIA(SC),GHATIA
MP,UJJAIN,GHATIA(SC),UNHEL NAGDA GRAMIN
MP,UJJAIN,GHATIA(SC),UJJAIN GRAMIN
MP,UJJAIN,GHATIA(SC),PANBIHAR
MP,UJJAIN,GHATIA(SC),TAJPUR
MP,UJJAIN,GHATIA(SC),UNHEL SHAHAR
MP,UJJAIN,UJJAIN UTTAR,JIWAJIGANJ
MP,UJJAIN,UJJAIN UTTAR,MAHARAJ WADA
MP,UJJAIN,UJJAIN UTTAR,DOULAT GANJ
MP,UJJAIN,UJJAIN UTTAR,INDRANAGAR
MP,UJJAIN,UJJAIN DAKSHIN,MADHAV NAGAR
MP,UJJAIN,UJJAIN DAKSHIN,AMBEDKAR
MP,UJJAIN,UJJAIN DAKSHIN,SHASTRI NAGAR
MP,UJJAIN,BADNAGAR,BADNAGAR
MP,UJJAIN,BADNAGAR,INGORIA
MP,UJJAIN,BADNAGAR,KHARSOD KALA
MP,RATLAM,RATLAM GRAMIN,MUNDARI
MP,RATLAM,RATLAM GRAMIN,BILPANK
MP,RATLAM,RATLAM GRAMIN,RATLAM GRAMIN
MP,RATLAM,RATLAM GRAMIN,NAMLI
MP,RATLAM,RATLAM SHAHAR,BLOCK 1
MP,RATLAM,RATLAM SHAHAR,BLOCK 2
MP,RATLAM,RATLAM SHAHAR,BLOCK 3
MP,RATLAM,RATLAM SHAHAR,BLOCK 4
MP,RATLAM,SAILANA(ST),SAILANA
MP,RATLAM,SAILANA(ST),BAZNA
MP,RATLAM,SAILANA(ST),RAUTI
MP,RATLAM,SAILANA(ST),SARWAN
MP,RATLAM,JAORA,PIPLOUDA UTTAR
MP,RATLAM,JAORA,JAWRA SAHAR
MP,RATLAM,JAORA,PIPLOUDA DAKSHIN
MP,RATLAM,JAORA,JAWRA GRAMIN
MP,RATLAM,ALOT(SC),A LOT PURV
MP,RATLAM,ALOT(SC),A LOT PACHIME
MP,RATLAM,ALOT(SC),TAL
MP,RATLAM,ALOT(SC),KHARWA
MP,RATLAM,ALOT(SC),BADAWADA
MP,MANDSOUR,MANDSOUR,MANDSOUR SAHAR
MP,MANDSOUR,MANDSOUR,MANDSOUR GRAMIN
MP,MANDSOUR,MANDSOUR,DALOUDA
MP,MANDSOUR,MALHARGARH(SC),DHUDHDAKA
MP,MANDSOUR,MALHARGARH(SC),SANJEET
MP,MANDSOUR,MALHARGARH(SC),MALHARGARH
MP,MANDSOUR,SUWASRA,KAYAMPUR
MP,MANDSOUR,SUWASRA,SITAMAU
MP,MANDSOUR,SUWASRA,SUWASRA
MP,MANDSOUR,SUWASRA,SHYAMGARH
MP,MANDSOUR,GAROTH,GAROTH
MP,MANDSOUR,GAROTH,BHANPURA
MP,MANDSOUR,GAROTH,MALKHEDA
MP,NEEMUCH,MANASA,MANASA
MP,NEEMUCH,MANASA,MANASA NAGAR
MP,NEEMUCH,MANASA,RAMPURA
MP,NEEMUCH,MANASA,RAMPURA NAGAR
MP,NEEMUCH,MANASA,KUKDESHWAR
MP,NEEMUCH,MANASA,KUKDESHWAR NAGAR
MP,NEEMUCH,NEEMUCH,NEEMUCH SHAHAR-1
MP,NEEMUCH,NEEMUCH,NEEMUCH SHAHAR-2
MP,NEEMUCH,NEEMUCH,NEEMUCH GRAMIN-1
MP,NEEMUCH,NEEMUCH,NEEMUCH GRAMIN-2
MP,NEEMUCH,NEEMUCH,JEERAN
MP,NEEMUCH,NEEMUCH,NEERAN NAGAR
MP,NEEMUCH,JAWAD,JAWAD
MP,NEEMUCH,JAWAD,JAWAD NAGAR
MP,NEEMUCH,JAWAD,RATANGARH
MP,NEEMUCH,JAWAD,RATANGARH NAGAR
MP,NEEMUCH,JAWAD,SINGOULI
MP,NEEMUCH,JAWAD,SINGOLI NAGAR
GJ,Ahmedabad City,GHATLODIYA,WARD – 1
GJ,Ahmedabad City,GHATLODIYA,WARD – 7
GJ,Ahmedabad City,GHATLODIYA,WARD – 8
GJ,Ahmedabad City,GHATLODIYA,WARD – 19 GHATLODIYA
GJ,Ahmedabad City,VEJALPUR,WARD – 19 VEJALPUR
GJ,Ahmedabad City,VEJALPUR,WARD – 20
GJ,Ahmedabad City,VEJALPUR,WARD – 32
GJ,Ahmedabad City,VEJALPUR,WARD – 33
GJ,Ahmedabad City,VEJALPUR,WARD – 34 VEJALPUR
GJ,Ahmedabad City,VATWA,WARD – 36 VATWA
GJ,Ahmedabad City,VATWA,WARD – 41
GJ,Ahmedabad City,VATWA,WARD – 46 VATWA
GJ,Ahmedabad City,VATWA,WARD – 47 VATWA
GJ,Ahmedabad City,VATWA,WARD – 48
GJ,Ahmedabad City,ELLISHBRIDGE,WARD – 18
GJ,Ahmedabad City,ELLISHBRIDGE,WARD – 30
GJ,Ahmedabad City,ELLISHBRIDGE,WARD – 31 ELLISHBRIDGE
GJ,Ahmedabad City,NARANPURA,WARD – 6
GJ,Ahmedabad City,NARANPURA,WARD – 9
GJ,Ahmedabad City,NARANPURA,WARD – 10
GJ,Ahmedabad City,NIKOL,WARD – 24
GJ,Ahmedabad City,NIKOL,WARD – 25
GJ,Ahmedabad City,NIKOL,WARD – 23 NIKOL
GJ,Ahmedabad City,NIKOL,WARD – 40
GJ,Ahmedabad City,NIKOL,WARD – 38 NIKOL
GJ,Ahmedabad City,NIKOL,WARD – 39 NIKOL
GJ,Ahmedabad City,NARODA,WARD – 11
GJ,Ahmedabad City,NARODA,WARD – 12
GJ,Ahmedabad City,NARODA,WARD – 13 NARODA
GJ,Ahmedabad City,NARODA,WARD – 14
GJ,Ahmedabad City,THAKKAR BAPANAGAR,WARD – 22 THAKKAR BAPANAGAR
GJ,Ahmedabad City,THAKKAR BAPANAGAR,WARD – 23 THAKKAR BAPANAGAR
GJ,Ahmedabad City,THAKKAR BAPANAGAR,WARD – 13 THAKKAR BAPANAGAR
GJ,Ahmedabad City,BAPUNAGAR,WARD – 22 BAPUNAGAR
GJ,Ahmedabad City,BAPUNAGAR,WARD – 26
GJ,Ahmedabad City,BAPUNAGAR,WARD – 27
GJ,Ahmedabad City,BAPUNAGAR,WARD – 38 BAPUNAGAR
GJ,Ahmedabad City,AMRAIWADI,WARD – 39 AMRAIWADI
GJ,Ahmedabad City,AMRAIWADI,WARD – 42
GJ,Ahmedabad City,AMRAIWADI,WARD – 43
GJ,Ahmedabad City,AMRAIWADI,WARD – 44 AMRAIWADI
GJ,Ahmedabad City,AMRAIWADI,WARD – 47 AMRAIWADI
GJ,Ahmedabad City,DARIYAPUR,WARD – 16 DARIYAPUR
GJ,Ahmedabad City,DARIYAPUR,WARD – 17 DARIYAPUR
GJ,Ahmedabad City,DARIYAPUR,WARD – 21 DARIYAPUR
GJ,Ahmedabad City,DARIYAPUR,WARD – 28 DARIYAPUR
GJ,Ahmedabad City,DARIYAPUR,WARD – 29 DARIYAPUR
GJ,Ahmedabad City,JAMALPUR KHADIYA,WARD – 28 JAMALPUR KHADIYA
GJ,Ahmedabad City,JAMALPUR KHADIYA,WARD – 29 JAMALPUR KHADIYA
GJ,Ahmedabad City,JAMALPUR KHADIYA,WARD – 35 JAMALPUR KHADIYA
GJ,Ahmedabad City,MANINAGAR,WARD – 37
GJ,Ahmedabad City,MANINAGAR,WARD – 44 MANINAGAR
GJ,Ahmedabad City,MANINAGAR,WARD – 45 MANINAGAR
GJ,Ahmedabad City,MANINAGAR,WARD – 46 MANINAGAR
GJ,Ahmedabad City,DANILIMDA,WARD – 28 DANILIMDA
GJ,Ahmedabad City,DANILIMDA,WARD – 31 DANILIMDA
GJ,Ahmedabad City,DANILIMDA,WARD – 34 DANILIMDA
GJ,Ahmedabad City,DANILIMDA,WARD – 35 DANILIMDA
GJ,Ahmedabad City,DANILIMDA,WARD – 36 DANILIMDA
GJ,Ahmedabad City,DANILIMDA,WARD – 38 DANILIMDA
GJ,Ahmedabad City,DANILIMDA,WARD – 45 DANILIMDA
GJ,Ahmedabad City,DANILIMDA,WARD – 46 DANILIMDA
GJ,Ahmedabad City,SABARMATI,WARD – 2
GJ,Ahmedabad City,SABARMATI,WARD – 3
GJ,Ahmedabad City,SABARMATI,WARD – 4
GJ,Ahmedabad City,SABARMATI,WARD – 5
GJ,Ahmedabad City,ASARWA,WARD – 15
GJ,Ahmedabad City,ASARWA,WARD – 16 ASARWA
GJ,Ahmedabad City,ASARWA,WARD – 17 ASARWA
GJ,Ahmedabad City,ASARWA,WARD – 21 ASARWA
GJ,Ahmedabad City,ASARWA,WARD – 22 ASARWA
GJ,Ahmedabad Rural,VIRAMGAM,MANDAL
GJ,Ahmedabad Rural,VIRAMGAM,DETROJ
GJ,Ahmedabad Rural,VIRAMGAM,VIRAMGAM
GJ,Ahmedabad Rural,SANAND,BAVLA
GJ,Ahmedabad Rural,SANAND,SANAND
GJ,Ahmedabad Rural,DASKROI,DASKROI
GJ,Ahmedabad Rural,DASKROI,AHMEDABAD CITY
GJ,Ahmedabad Rural,DASKROI,WARD 24
GJ,Ahmedabad Rural,DASKROI,WARD 23
GJ,Ahmedabad Rural,DASKROI,WARD 12
GJ,Ahmedabad Rural,DASKROI,WARD 46
GJ,Ahmedabad Rural,DHOLKA,DHOLKA
GJ,Ahmedabad Rural,DHANDHUKA,DHOLERA
GJ,Ahmedabad Rural,DHANDHUKA,DHANDHUKA
GJ,Amreli,DHARI,KHAMBHA
GJ,Amreli,DHARI,BAGASARA
GJ,Amreli,DHARI,DHARI
GJ,Amreli,AMRELI,KUKAVAV
GJ,Amreli,AMRELI,AMRELI
GJ,Amreli,LATHI,LATHI
GJ,Amreli,LATHI,BABRA
GJ,Amreli,SAWARKUNDLA,SAVARKUNDALA
GJ,Amreli,SAWARKUNDLA,LILIYA
GJ,Amreli,RAJULA,RAJULA
GJ,Amreli,RAJULA,JAFRABAD
GJ,Anand,KHAMBHAT,KHAMBHAT
GJ,Anand,BORSAD,BORSAD 1
GJ,Anand,AANKLAV,AANKLAV
GJ,Anand,AANKLAV,ANAND 2
GJ,Anand,UMRETH,ANAND 3
GJ,Anand,UMRETH,UMRETH
GJ,Anand,ANAND,ANAND 1
GJ,Anand,PETLAD,PETLAD 1
GJ,Anand,PETLAD,BORSAD 2
GJ,Anand,SOJETRA,SOJITRA
GJ,Anand,SOJETRA,TARAPUR
GJ,Anand,SOJETRA,PETLAD 2
GJ,Arvalli,BHILODA,MEGHRAJ
GJ,Arvalli,BHILODA,BHILODA
GJ,Arvalli,MODASA,MODASA
GJ,Arvalli,MODASA,DHANSURA
GJ,Arvalli,BAYAD,BAYAD
GJ,Arvalli,BAYAD,MALPUR
GJ,Banaskantha,VAV,SUIGAM
GJ,Banaskantha,VAV,BHABHAR
GJ,Banaskantha,VAV,VAV
GJ,Banaskantha,THARAD,THARAD
GJ,Banaskantha,DHANERA,DHANERA
GJ,Banaskantha,DHANERA,DANTIWADA
GJ,Banaskantha,DANTA,AMIRGADH
GJ,Banaskantha,DANTA,DANTA
GJ,Banaskantha,VADGAM,VADGAM
GJ,Banaskantha,VADGAM,PALANPUR 2
GJ,Banaskantha,PALANPUR,PALANPUR 1
GJ,Banaskantha,DEESA,DEESA 1
GJ,Banaskantha,DIYODAR,LAKHANI
GJ,Banaskantha,DIYODAR,DIYODAR
GJ,Banaskantha,KANKREJ,KANKREJ
GJ,Banaskantha,KANKREJ,DEESA 2
GJ,Bharuch,JAMBUSAR,JAMBUSAR
GJ,Bharuch,JAMBUSAR,AMOD
GJ,Bharuch,VAGRA,VAGRA
GJ,Bharuch,VAGRA,BHARUCH 2
GJ,Bharuch,JHAGDIYA,JHAGADIA
GJ,Bharuch,JHAGDIYA,VALIA
GJ,Bharuch,JHAGDIYA,NETRANG
GJ,Bharuch,BHARUCH,BHARUCH 1
GJ,Bharuch,BHARUCH,ANKLESHWAR 2
GJ,Bharuch,ANKLESHWAR,ANKLESHWAR 1
GJ,Bharuch,ANKLESHWAR,HANSOT
GJ,Bhavnagar,MAHUVA,MAHUVA
GJ,Bhavnagar,MAHUVA,JESAR
GJ,Bhavnagar,TALAJA,TALAJA
GJ,Bhavnagar,GARIYADHAR,GARIYADHAR
GJ,Bhavnagar,GARIYADHAR,JESAR
GJ,Bhavnagar,PALITANA,PALITANA
GJ,Bhavnagar,PALITANA,SIHOR 2
GJ,Bhavnagar,BHAVNAGAR RURAL,BHAVNAGAR RURAL 1
GJ,Bhavnagar,BHAVNAGAR RURAL,GHOGHA
GJ,Bhavnagar,BHAVNAGAR RURAL,SIHOR 1
GJ,Bhavnagar City,BHAVNAGAR EAST,WARD – 4
GJ,Bhavnagar City,BHAVNAGAR EAST,WARD – 5
GJ,Bhavnagar City,BHAVNAGAR EAST,WARD – 6
GJ,Bhavnagar City,BHAVNAGAR EAST,WARD – 11
GJ,Bhavnagar City,BHAVNAGAR EAST,WARD – 12
GJ,Bhavnagar City,BHAVNAGAR EAST,WARD – 13
GJ,Bhavnagar City,BHAVNAGAR EAST,WARD – 7 EAST
GJ,Bhavnagar City,BHAVNAGAR EAST,BHAVNAGAR RURAL 2
GJ,Bhavnagar City,BHAVNAGAR WEST,WARD – 1
GJ,Bhavnagar City,BHAVNAGAR WEST,WARD – 2
GJ,Bhavnagar City,BHAVNAGAR WEST,WARD – 3
GJ,Bhavnagar City,BHAVNAGAR WEST,WARD – 8
GJ,Bhavnagar City,BHAVNAGAR WEST,WARD – 9
GJ,Bhavnagar City,BHAVNAGAR WEST,WARD – 10
GJ,Bhavnagar City,BHAVNAGAR WEST,WARD – 7 WEST
GJ,Bhavnagar City,BHAVNAGAR WEST,BHAVNAGAR RURAL 3
GJ,Botad,GADHDA,GADHDA
GJ,Botad,GADHDA,VALLBHIPUR
GJ,Botad,GADHDA,UMRALA
GJ,Botad,BOTAD,BOTAD
